UserID,Date/Time,topic,SearchTerm,emoticonBased,lexiconBased,Annotation 1,Annotation 2,Annotation 3,finalLabel5Classes,finalLabel3Classes,SN(Original Shona Tweet),ENGoogleTranslate
mr_zim_fit,2022-09-24 05:16:08,Agriculture,mombe,POS,NEG,VNEG,NEG,VNEG,VNEG,NEG,Mumwe haatombogoni kukama mombe asi bonyora anorirova kusvika adonha pamubhedha🤣🤣🤣🤣🤣🙌🙌🙌🙌🙌,"""one doesn't even have a cow for the cattle but a minute stroke up to fall into bed"""
Mze_zw,2022-09-11 20:20:53,Finance,uyu,UNK,NEG,NEU,VNEG,VNEG,VNEG,NEG,@RealTalkFadzie anopenga uyu gara watiza,'g is crazy is a stuck'
lobovybz,2022-09-22 11:16:53,Sanitation ,Vanhu,POS,POS,POS,VPOS,VPOS,VPOS,POS,@tha_boy_tinky @reuphanuel But my question is 85 vanhu vaisa like vanga vatonakirwa here or...,'g paused to calm people 😂😂😂'
PostonSunday1,2022-09-15 17:04:31,Home_Affairs,mai,UNK,UNK,VPOS,POS,POS,POS,POS,"13 Apo anogadzirira Mai Sorobi, dziripo kuti igadziriswe, ibasa rekugadzirira semutambi uye mugadzirise wekugadzirisa. Vazhinji vedu tinofa tiri varombo muZimbabwe https://t.co/j9u5pUU9yy
Vhidhiyo iyi yakatorwa panguva yekuvigwa kwaGringo. Zvinosuwisa","""while country mourns miaki mr. circulating news circulating is that contignus that contignus of the chaurish of workless of the workshe of the workshe and content creat. majurities of us die porwe in zimbabwe leis video was captured durine's finer. it's sad"""
mabodhaprince,2022-09-17 15:07:13,Communication,harare,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@TelOneZW @stephen 1 Ko isu vagari vemuharare coz its more than 5 years now pa blaze line apo,'g what we citizens of harare coz its more thas now on blaze line when'
rj45cat6_zw,2022-09-26 02:47:11,Education,mwana,POS,POS,POS,POS,NEU,POS,POS,@Mr_Mhere @xoxoloooo 😂😂 musadaro kani veduwe mwana mudiki kani uyu,"""g don't do so tan of us baby young man"""
NdowaSuccess,2022-09-19 04:16:06,Education,Vana,UNK,UNK,NEU,NEU,NEG,NEU,NEU,@Tynoe97 @Musimuvi @TDhewos Madzimai ingoitai gaga tizivane zvimwe muri kudzidzisa vana vedu,'g women just just got to know one another to teach our children'
Mukwasha_Nyama,2022-09-27 09:28:58,Agriculture,nyama,UNK,UNK,VNEG,NEU,NEU,NEU,NEU,@ralphalpha1909 mbeveve pano kana kurasa?,'g dum is or dump'
tanatswatapenya,2022-09-16 10:18:56,Education,Vana,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@MamboShava1 @mawarirej Imizve vana njeremupengo. How can someone anozviti akangwara iye achisupporter Zanupf.,'g you children jumps. how can soomeone claims to be discreetly as hedupporter zanupf.'
takudzwamac,2022-09-23 07:45:24,Home_Affairs,Baba,POS,POS,POS,POS,VPOS,POS,POS,@arcane_poison @mimmie097 That's my favourite cousin uyu 😂😂😂zvana baba Ben Hazvina basa 😂😂😂,"""g that's my favorite cousin is this father ben doesn't matter 😂😂😂"""
__taurus88,2022-09-12 11:00:47,Finance,uyu,UNK,NEG,VNEG,VNEG,NEG,VNEG,NEG,@ManzunzuN Haanetse kuwana uyu tyora gumbo. Haudaro momz vemunhu.,"""g does not worry to find this leg. you don't momz."""
eiimot,2022-09-19 18:43:22,Sanitation ,Vanhu,UNK,UNK,POS,NEU,POS,POS,POS,"Nyangwe zvidii, I'll never post my pay-slip online, even in 1 million usd 😂😂😂, vanhu vanotokuitira plan ukaita munyama wodzingwa😂😂😂","""although i'll never post my pay-slip online eveni in million usd people do plan for being dipped"""
Nashromerol,2022-09-23 06:01:47,Agriculture,mombe,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@ShadayaKnight Kuchinjanisa mombe nemari uchitora ka borehole kako,'g exchanging coal money and money taking a borehole'
takuchengeta,2022-09-22 12:34:49,Education,Vana,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@Mafirakureva_1 @staneve02 Saka munoroorerana vana chete here vanhu vashe?,"""g so will you marry children only the lord's people"""
sarahtaye81,2022-09-24 19:53:18,Agriculture,nyama,UNK,POS,NEU,VPOS,VPOS,VPOS,POS,@Btonhodzayi @sihwaw @Ruth9027 @JMangoya @hellen_venganai @Melozuze @KaviyaGertrude @joelgombera @PTChimusoro @CostMillions @Nyandoro61 @GibsonManyukwi # Nyama ndizvo I bet you enjoyed gango.,'g nyama ndizvo i bet you enjoyed gango.'
XRufaro,2022-09-19 15:21:23,Sanitation ,Vanhu,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@zanupf_patriots Inga akabuda achit akubata re Zanu....plus misangano ndeye vanhu anoinda kwaada,"""g is either out of stringing you to hold you up to zanu plus meetings are the people's heads"""
NHLAMBAYABO,2022-09-13 03:35:14,Finance,uyu,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,@Macronniefafi @DzumbuShar @KMutisi Hezvo ndiye uyu ne parachute zvake,'g contain this with a parachute'
Taffy_mbada,2022-09-22 20:23:53,Agriculture,nzara,UNK,POS,NEG,VNEG,VNEG,VNEG,NEG,@asikudziebj1 Chi game chacho chinodhonora zara.... panoda kupfeka iri safety shoe,"""g chu is the gammer sharp hunger there's where wearing is this safety shoe"""
HomeboyZim,2022-09-27 12:24:04,Music,Shadaya,UNK,UNK,VNEG,NEU,NEU,NEU,NEU,"@Am_Blujay @ShadayaKnight 3. Nyama chaiyo ( #zondo, #musoro wembudzi, #Bones, braai yese yawada

#shadaya #SusanMutami #Zuma",'g g. true zundau head of blonde goats brai all waadasanda susantimtami zuma'
pachopisatv,2022-09-12 15:24:08,Finance,huya,UNK,UNK,VNEG,NEU,VNEG,VNEG,NEG,Huya ne $300 ndinokupemha nembavha ..zvimwe zvichengetere vana sisi vangu nevabereki vako,'come with you two sisters .the rest save it for the upkep of my skeep and your parents'
JSamanyara,2022-09-19 12:46:35,Defence,chamisa,UNK,UNK,POS,POS,NEU,POS,POS,"@ZamaNyathi14 @Rakgadi_EM @edmnangagwa Vechidiki vedu vachifarira kuvhuvhu vakawanda mazuvano neZanu-pf ukuwo vamwe vanhu vari mushishi kudetemba zita raChamisa paTwitter vachigara pamusoro pemachende ako! Enda undoshanda! Rega kuita nungo!

Vechidiki vedu!

👇🏾 https://t.co/8fX27fhHVA",'g our young people who whip the yan-pf in the test of you of you of yrow lazipo to be lazy your young people 👇🏾'
benyaleinv,2022-09-13 19:27:37,Finance,kumba,UNK,UNK,NEU,VNEG,NEU,NEU,NEU,"@mjolodropout Kana urikukwata call us tonopedA masports, plus roorai muine masmall house kare agare azviziva kuti ndakamutsisa mbongoro kambo, that's the new honor tonobvisa 900 asi tichimuigira bacon kumba.","""g if you are team teams to dopta masporters plus roora in the sumall hondlill hondl to know it's all her for my first and removed by bacon at home"""
ReignMelanin,2022-09-28 03:17:17,Agriculture,mvura,UNK,POS,NEU,VNEG,VNEG,VNEG,NEG,"Chimukai mudziise mukapoto , hazvina musoro kutaura vanhu 🥱 https://t.co/IdcvKZGz88","""riseraise undeus water ita's not like in the geyser and stuff 🥱"""
arshavinashle,2022-09-22 14:33:12,Education,Pakaipa,UNK,NEG,NEG,NEU,NEG,NEG,NEG,@reallhusband Pakaipa saka eish,'g on the wrong so ehih'
Miss_Harare,2022-09-18 07:09:52,Communication,harare,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@tinashe_wacho Exactly ndokuti murume tho stunner he is stil yangu pamaturity,"'g exactly said a man, but it's still my in the community'"
chibayajasi,2022-09-21 10:38:27,Sanitation ,Vanhu,UNK,UNK,NEG,NEU,NEU,NEU,NEU,"@nickmangwana Diasporans vanhu vakatitiza Zimbabwe

Vangashanda sei zvakanaka neEmbassy muWashington....

Mumwe anoshamisika","'g diasponds trained in zimbabwe, can work at any embassy in washington.... one wonders'"
TeeMyst,2022-09-19 23:21:13,Sanitation ,Vanhu,UNK,UNK,NEU,NEU,VNEG,NEU,NEU,@mtasa_tindo @yoghurtbae Wangu. Variko kumaterrace vanhu vandiri kureva aba,'g g. are there at the terrace people i mean aba'
MrChelton_,2022-09-24 09:59:25,Agriculture,nzara,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@zw_wevhu Vanhu vane nzara wangu,'g people have my hunger'
RegisNyathi,2022-09-22 14:37:31,Home_Affairs,Baba,UNK,POS,POS,VPOS,VPOS,VPOS,POS,@CC78641327 @shumbamhazi7 @Murambwi_ Baba izvi hazvisi zvemabhandi izvi ndezvema solid mdara,'g pa is not one of these bands for a solid mdara'
tineh_15,2022-09-19 11:15:33,Finance,huya,POS,POS,POS,VPOS,POS,POS,POS,Yasvika iyi huya mutenge😁 https://t.co/FFNoSEldlR,"'has come this come, warning'"
rutendom,2022-09-25 20:13:49,Education,mwana,UNK,UNK,POS,POS,NEU,POS,POS,@W3Zhira @SekuruRoddie @garweh2011 A sad episode. Asi vanhukadzi zvimwe zvatinoitawo so. Why kuendesa mwana kumusha kusiri kwake.,'g a sd episode. but women are somewhat like. why to send a child home home.'
changamireD31,2022-09-17 04:42:10,Finance,huya,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@terrymap1 Ko huya ka tibvise ma Catalyst  ane mari,'g is come to the catch a catalyst with money'
Stanfordshawas,2022-09-21 08:18:10,Defence,chamisa,UNK,UNK,NEG,NEU,NEG,NEG,NEG,@KMutisi @advocatemahere @nelsonchamisa @SenateForeign Calling Chamisa a 'toy president' kana topindura voti we are toxic. Ndini munotanga musindo,"""g calling challeva raid a 'toy president' or responding and say of a toxic. i am the first one"""
elsonmafula,2022-09-21 18:19:04,Home_Affairs,Baba,UNK,UNK,VNEG,NEU,NEU,NEU,NEU,"@SteveVickers5 @StarfmZimbabwe @capsunitedfczw Football question answers
William Mugeyi and Wilfred Mugeyi
Brenna Msiska 'Baba Gari'
Marshal Munetsi of Stade De Reims ligue 1 France",'g ggefall queotball questilliwilliwilliam mugllin mostkrea'
clairenet11,2022-09-15 12:57:11,Sanitation ,Vanhu,UNK,UNK,NEU,NEG,NEU,NEU,NEU,@_RonnyTM ndivo vanhu vaibeliever kuti 5G inokonzera covid-19,"""g is the believer's people to causes covid-"""
zviko_bee,2022-09-27 07:31:34,Agriculture,sadza,UNK,UNK,NEU,NEU,NEG,NEU,NEU,@tinotendamach22 I don't even remember the last time ndakaita sadza,'g is doto even remember the last time i didnt'
brandontawanda1,2022-09-18 12:55:20,Finance,uyu,POS,POS,NEG,NEG,VNEG,NEG,NEG,@Tinashelfc @designerromann ukuziva akambotitengesa wine apa mfesi uyu🤣🤣🤣...nanhasi ndichiri kusvotwa,"""g is aware ever sold wine's mine🤣🤣🤣 to this day i'm still pissed"""
fandasitiki,2022-09-20 15:03:08,Sanitation ,Vanhu,UNK,UNK,NEG,NEU,NEG,NEG,NEG,@drjaytee87 Ndimi vanhu mune problem imimi,'g is the people in the problem'
MunyaKux,2022-09-23 07:23:00,Education,mwana,UNK,UNK,POS,NEU,NEU,NEU,NEU,"@magumbo_wacho Charma Breezy Shaka - Mwana waChipo Official Music Video (A FILM by MUNYA K)
https://t.co/F33QaP7K4Q

OUT NOW. 
Please subscribe, Like and Share 💪🏻.",'g chama breezzy ska - the baby located official music masic video a film by here. please subscribe lik and share 💪🏻.'
vanyaradzayi,2022-09-19 09:35:26,Home_Affairs,mai,UNK,UNK,POS,NEU,POS,POS,POS,"Nhasi ndiri kutarisa nguwani dzana mai. Iyi inenge yakangogadzikwa.
Hameno imi vana mazvikokota vebandiko remapfekerwo eparufu.

Isu tiri kuchema zvedu veduwe. https://t.co/clugSNev20","""today i'm watching with a mother's mother. this is just settled. hearts a minister of the deaths."""
LeonardMajoni2,2022-09-20 12:51:44,Sanitation ,Vanhu,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@RealTalkFadzie vanhu venyu vemaBundles havapondure maApp messages ava,"""g your bundles don't paint this app message"""
babahuddy,2022-09-18 06:11:34,Home_Affairs,Baba,UNK,NEG,NEU,POS,POS,POS,POS,@PinkieMadds Dohwe baba netsubvu huh  gotsi kuti papata,'g divide father and rusty huh tool for the valley'
maverickzw,2022-09-11 05:38:02,Communication,gweru,UNK,NEG,NEG,NEG,NEU,NEG,NEG,"@ghostfhuyrd @KingMfaraz @ayiie_juicy Pane imwe nguva yandakambokwirwa mhuri mhuri muGweru kuenda kuHarare muna 2013, pfumba rekumhanya yaiita 65km/h. Rwakanga ururi rwendo rwarwendo. PS Handina kutaura pamusoro pekumhanya","'g v oce to the got a lift from a famin a family in gwee to harare in the averages, mi. it was the worst magazine ever. p.s. i reject the comments on the specifications'"
CephasMutandwa1,2022-09-26 05:10:10,Agriculture,nzara,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@grace_mashy @TraceyMachona Imagine akamu expose marriage dololo plus yapinda mumusha,'g maagine on the expose marriage dololo plus hunger has entered home'
wAwIStacia,2022-09-15 06:49:23,Sanitation ,Vanhu,UNK,POS,POS,VPOS,VPOS,VPOS,POS,"@TheTeeGee1 Found theme,ndatomuendera sha..Vanhu vanondiona kunyarara vakati ndakapusa kani.
Vanhu vanodherera kani","""g case to go... people look at my silence, say i'm so cute."""
slimshaddy_Max,2022-09-15 15:30:21,Finance,uyu,UNK,UNK,NEU,VNEG,NEU,NEU,NEU,@rayvinesmelusi Waguta sadza uyu https://t.co/vetOVuSrQR,'g has been filled with this'
MrChelton_,2022-09-19 11:34:55,Sanitation ,Vanhu,POS,POS,VPOS,NEU,VPOS,VPOS,POS,@Monycah4 Vanhu vane ma drama fav😂,'g people with droba fav😂'
Va__Z,2022-09-24 14:50:12,Music,winky d,UNK,UNK,POS,VPOS,VPOS,VPOS,POS,Usaita Winky D uye basa zvakare https://t.co/PO5GcX67cz,'dont compare winky d and itself'
nigelchanakira,2022-09-16 13:03:29,Sanitation,kusvika,UNK,POS,NEG,VNEG,VNEG,VNEG,NEG,@madyira05 Answer truthfully kuti mudura results munechii izvozvi ende zvinosvika Kusvika rinhi and I will give you a crispy greenback!,'honestly go to sulsi's shop now in this suls time now in this suls time now in this solts time now the latest and i'll be your cristback'
One9ineRonezh,2022-09-25 17:15:42,Music,Shadaya,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,@ChirereTanatswa @Veelo_zw @brian_jethro Shadaya ane mapoints wangu uyo ​​​​hapana chawakawana,'g shadaya has my pants and nothing'
AhmedAlexio,2022-09-20 12:47:07,Music,Shadaya,UNK,UNK,NEU,VPOS,NEU,NEU,NEU,@bellagushaz Ya shadaya its factual vakadyiwa kare,'g of shadaya its fractual eaten'
Wellymari,2022-09-20 18:37:26,Agriculture,nyama,POS,NEG,VNEG,NEU,VNEG,VNEG,NEG,"@thelsea_ Ko zvikabikwq hant inenge iri nyama here,,pahuku munongodya pamombe hatimborase totodya🤪",'gwovabikwqs have a parcel for the powder just eat on the cattle never miss and eat'
AayzWilson,2022-09-23 07:08:59,Education,mwana,UNK,POS,POS,POS,VPOS,POS,POS,@UlieShirie @ShadayaKnight It’s seems like iwewe ukuti hautodewo mwana lobola kana zvadaro ngaitike kwese coz pabonde weuchinakirwawo,"""g it's seems like you don't want a baby lobola and then let every cozy cozy sex"""
wekwabisop,2022-09-20 09:24:15,Education,Vana,UNK,UNK,VNEG,VNEG,NEG,VNEG,NEG,@Bla_Taw @trei_bie Kasi mahure haite vana here....chii chashamisa ?,"""g is mas race don't i say for children what is the surprise"""
Kudakwaishe19,2022-09-20 17:57:40,Home_Affairs,Baba,POS,POS,POS,VPOS,POS,POS,POS,@Baba_Va_Tanashe 😂😂😂😂😂😂😂hoz akange nane alex khadzi😂😂😂😂,'g 😂😂😂😂😂😂😂hoz had a alex khai'
simbaraished,2022-09-14 17:22:35,Home_Affairs,mai,UNK,UNK,POS,VPOS,POS,POS,POS,@candacy_rutendo Mati kudii mai,'g staffie'
kudaamassa,2022-09-19 06:06:29,Sanitation ,Vanhu,UNK,UNK,NEG,NEU,NEG,NEG,NEG,"@Thickiana2001 Vanhu vanoroora munhu ane hunhu and if a guy akaona kuti bbe iri harina hunhu mongosangana pa Sex , uchifana kutsvaka wekuroora",'g people marries a person who has a character and if a guy and i saw that bube is not a bbet is no character'
gogo_zozoe,2022-09-19 10:02:57,Education,Vana,UNK,POS,POS,NEU,POS,POS,POS,Zvatinoendera kubasa  vana vevamwe https://t.co/BNTAzxOTp0,'what we go to work the children of others'
Taffy_mbada,2022-09-22 06:59:29,Sanitation ,Vanhu,UNK,POS,VPOS,VPOS,NEU,VPOS,POS,"@MikeJay_22 @magumbo_wacho @_callmesibs Tachi meditator ...i love u iyo yazouya after 3 hours vanhu vari vese, ndeyekutenda bonde...
Uchenjeri huchandiuraya",'g tachitator i love u that has come upter hours people all are believing sex wisdom will kill me'
WMasiyazvanaka,2022-09-20 09:03:16,Music,Shadaya,UNK,UNK,NEU,VPOS,NEU,NEU,NEU,"Her : mukomana anosupporter shadaya is  Red flag
Obviously her👇 https://t.co/sAav0Nrovz",'her boy who isitopopportter sdaya is red flagously her👇'
tnash_kucci,2022-09-13 11:33:36,Finance,kumba,UNK,UNK,POS,NEU,POS,POS,POS,ipapo fees ichadzikiswa roregedza kutaura kumba,'then the fes will be reduced one and let talk home'
Chira_bae,2022-09-22 13:41:44,Education,Vana,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@haploz99 @_King_Snr @Spice_Lingerie_ Size 7 ndeye vana,'g size is children'
Dreadlockd_Diva,2022-09-15 10:40:05,Communication,harare,UNK,UNK,VNEG,NEG,VNEG,VNEG,NEG,"Pane 10 here ndowana Harare? Ndakapihwa basa rekutsvaga imwe yezuva redu rinotevera ""kofi"" https://t.co/JNgOotYxbV","""is there a place and i can get boba tea in harare i've been taskeed to the opening to our nix coffee date"""
kynashmapurisa,2022-09-20 06:41:05,Agriculture,nyama,POS,POS,VPOS,NEU,VPOS,VPOS,POS,@Bambino_Escobar 😂 Ko nyama yatovepo ere...ndogona kuuya naZvo zvese,'g 😂 what is the meat already there i can come with everything'
Tunga25666310,2022-09-20 12:58:20,Agriculture,mombe,UNK,UNK,NEU,NEU,POS,NEU,NEU,@MakomboreroH @daddyhope @hwendec @nelsonchamisa @CCCZimbabwe Zvomogwa mombe dzichidhla chibagwe mumunda zhizha rikauya modhlei,'g go columgs coffee in madhla is a gazelle in the summer field coming modhlei'
lm_tino,2022-09-24 16:38:07,Agriculture,sadza,UNK,UNK,NEU,VPOS,NEU,NEU,NEU,Zvirigay munhu wechirume kusapedza sadza muplate,'rigay is a male that is not finishing in the plate'
MadzibabaV,2022-09-11 12:12:57,Finance,uyu,UNK,UNK,POS,VPOS,POS,POS,POS,Uyu ndewa mwari haafe https://t.co/nsnz4qI3z4,'this is of god never die'
Mukwasha_Nyama,2022-09-20 14:57:51,Sanitation ,Vanhu,UNK,UNK,VNEG,NEG,VNEG,VNEG,NEG,"@jojoe_luv_ Ngavagare pasi Madzimai,vaite zveshoko kwete kuda kutisiisa vanhu vedu",'g let them sit down to'
Matchaba_Hove,2022-09-20 18:20:22,Sanitation ,Vanhu,UNK,NEG,POS,NEU,POS,POS,POS,"Nechishona zviri kunzi ZEC inofanira kuedza nepainogona napo kuti vanhu vakarejesta kuvoter muconstituency yega yega pamaconstituency 210 akatarwa, vanofanira kunge vakaenzana muhuwandu @ZECzim @freemanchari https://t.co/GBxiL90BlQ",'ze english is said that zecu should try to have the people whore the people in constitustenenency every region of constinency must be equal in number g'
thelmaremekedzo,2022-09-23 07:48:11,Home_Affairs,Baba,UNK,UNK,NEG,NEG,NEU,NEG,NEG,"@TaleMagara @MavasaObey @ShadayaKnight @richardtawanda Mombe yeumai ikabviswa inobara 2-4 mhuri, then panozoitwa Chirango. Then if tete dies mombe dzinotinhwa kumusha kwemukadzi kunana baba zve nhai. Kana vakadzvinyirirwa vanozopatsanurwa kuita imba memhuri kana kuti kwete. Vakadzi havangataure pazviri","""g cat is removed. so if tether dies, the cow is a mushroom for a female household with the father. if many in households within the family will upgrade or not. women will have no say."""
LEEMAN_UTD,2022-09-25 08:20:06,Agriculture,chikafu,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@NcubeDonnat @shona_man Pane akakumbora chikafu kumba kwenyu here wakaona asina upenyu huri bhoo? Tiri kutaura pamusoro pekumira kwetsika hupenyu,'g ga has ever to see food at your home when you have a liftle is a roo on a talking to morizing moral standings'
Ebz_Tin,2022-09-19 20:00:41,Home_Affairs,Baba,UNK,UNK,VPOS,POS,POS,POS,POS,"@ShadayaKnight ""...chiuno chichizunza zunza, kozoti sugar mommy yekupfimbana yochema mwana, manje ndiye SA deported scammer.""

Apa mamatopedza navo kare baba🙌🙌","""g the waist shaking masqueade the appr mommy dating chrommy baber nut it's the seporited scammer.ava"""
yardboyting,2022-09-23 08:03:29,Home_Affairs,Baba,UNK,UNK,VPOS,VPOS,NEU,VPOS,POS,"@_bee_zw @ShadayaKnight @mr_zim_fit Kuisira baba mvura yekugeza inodziya kubva kupfugama ndiko kuremekedzeka futi, chivanhu saka tirikuti kudii?",'g gra holding a father safety in the shower in the wam and kneeling is rspect too people and whats of sainging'
mugadhuwi,2022-09-20 08:15:45,Agriculture,kudya,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,@BingaKing @antomukuwa Kutorambirwa kudya sadza kwacho,'g is received feeding the signing'
ReignMelanin,2022-09-20 05:25:05,Agriculture,kudya,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@KuleVeZaka_ @t_kachidza Kudya ndosema hangu,'g eat is a rumor'
Pachisolife,2022-09-24 20:42:10,Defence,chamisa,UNK,UNK,POS,POS,VPOS,POS,POS,"@CccNap Pane vanhu vangani? Takanzwa kuti ""Daspora akakwanisa kuvhota VaChamisa vanokunda""

Zvandinoona zvino nzwisa tsitsi nenhamba ine hype yese uye fanfare",'g howns mare theraway of heard that if the sausganda mracy pathy paterly paterls of terms of nome vhely'
MuleyaGolden,2022-09-20 13:27:39,Sanitation ,Vanhu,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@tawanda_gomo @CCCZimbabwe Tanga masunga vanhu vakauraya Mboneni Ncube,tanga masunga vanhu vakauraya mboneni ncube
